booking_id,booking_date,checkin_date,checkout_date,nights_stayed,adults,children,room_type,booking_channel,country,price_per_night,special_requests,is_canceled,previous_stays,satisfaction_score
BK002020,2025-03-11,2025-06-06,2025-06-14,8,2,0,Executive,Corporate,BE,470,3,0,0,3.5
BK002021,2022-03-26,2022-04-30,2022-05-08,8,2,1,Executive,Direct,BE,377.23,2,0,0,5
BK002022,2023-12-27,2024-01-13,2024-01-22,9,3,0,Suite,Direct,NL,379.01,0,0,0,4.2
BK002023,2025-10-16,2026-01-28,2026-02-02,5,1,0,Suite,Direct,FR,358.99,0,0,1,5
BK002024,2024-04-14,2024-07-02,2024-07-15,13,3,0,Standard,Travel_Agent,IT,143.92,2,0,0,4.2
BK002025,2023-03-22,2023-06-07,2023-06-11,4,2,1,Suite,Travel_Agent,US,337.47,0,0,0,4.5
BK002026,2025-11-08,2026-01-28,2026-02-06,9,2,0,Executive,Travel_Agent,FR,489.94,4,0,0,4.6
BK002027,2024-10-14,2025-02-01,2025-02-09,8,1,0,Standard,Direct,NL,119.44,4,0,7,5
BK002028,2023-02-15,2023-06-28,2023-07-01,3,1,2,Deluxe,Travel_Agent,US,249.45,2,0,0,3.2
BK002029,2025-05-07,2025-08-14,2025-08-20,6,1,0,Executive,OTA,CA,575.82,0,1,0,0
BK002030,2024-06-04,2024-06-23,2024-07-04,11,1,0,Deluxe,Travel_Agent,FR,262.96,0,0,0,3.6
BK002031,2022-01-30,2022-05-04,2022-05-09,5,1,0,Executive,Direct,UK,395.49,1,0,0,5
BK002032,2023-09-12,2024-01-26,2024-02-02,7,1,0,Standard,OTA,US,162.39,0,0,0,3.9
BK002033,2022-11-13,2023-01-23,2023-02-05,13,2,0,Executive,Corporate,ES,536.87,0,0,0,3.6
BK002034,2025-02-17,2025-04-03,2025-04-11,8,1,0,Suite,Direct,ES,238.49,0,0,2,5
BK002035,2022-11-12,2023-02-09,2023-02-19,10,2,1,Suite,Travel_Agent,IT,285.05,1,0,5,4.9
BK002036,2023-11-14,2023-11-18,2023-11-21,3,2,0,Deluxe,OTA,BE,177.38,0,0,0,3.9
BK002037,2022-02-11,2022-05-28,2022-06-07,10,2,0,Executive,Corporate,BE,429.5,0,0,0,3.9
BK002038,2023-08-30,2024-01-10,2024-01-19,9,3,0,Deluxe,OTA,CA,247.51,0,0,0,3.2
BK002039,2024-02-03,2024-02-10,2024-02-18,8,2,0,Standard,OTA,CA,107.83,0,0,0,4.4
BK002040,2025-03-28,2025-09-04,2025-09-08,4,2,2,Deluxe,Direct,FR,285.91,0,0,0,4.6
BK002041,2025-06-25,2025-09-22,2025-10-04,12,2,2,Standard,Corporate,ES,174.68,4,1,0,0
BK002042,2024-03-06,2024-06-17,2024-06-23,6,2,0,Executive,Travel_Agent,IT,513.38,0,0,2,3.6
BK002043,2023-06-22,2023-09-23,2023-09-29,6,2,0,Deluxe,Direct,BE,221.57,0,0,4,3.6
BK002044,2022-01-02,2022-03-22,2022-03-29,7,3,0,Standard,Corporate,FR,116.09,0,0,0,4.5
BK002045,2024-01-17,2024-04-19,2024-04-28,9,3,0,Deluxe,Corporate,NL,176.62,0,0,0,3.6
BK002046,2022-11-29,2023-04-27,2023-05-07,10,1,0,Executive,Travel_Agent,DE,391.24,4,1,0,0
BK002047,2023-08-25,2023-10-11,2023-10-22,11,2,2,Deluxe,Corporate,NL,197.47,0,0,0,3.2
BK002048,2025-05-26,2025-06-20,2025-06-29,9,1,1,Suite,Direct,ES,440.04,0,1,0,0
BK002049,2024-12-12,2025-03-23,2025-04-01,9,1,2,Standard,Travel_Agent,ES,102.73,1,1,0,0
BK002050,2025-10-14,2025-10-31,2025-11-02,2,3,0,Standard,Corporate,DE,137.93,0,0,5,3.4
BK002051,2022-01-28,2022-03-14,2022-03-23,9,3,0,Deluxe,Travel_Agent,ES,193.89,0,0,0,3.2
BK002052,2024-02-05,2024-06-13,2024-06-26,13,2,1,Standard,Corporate,NL,182.53,0,0,0,4.7
BK002053,2024-06-15,2024-06-28,2024-07-10,12,1,0,Deluxe,Corporate,IT,245.78,0,0,0,3.7
BK002054,2023-05-27,2023-10-29,2023-11-11,13,2,0,Executive,OTA,DE,430.02,4,1,0,0
BK002055,2022-07-22,2022-12-28,2023-01-08,11,1,1,Standard,Corporate,CA,166.79,0,0,2,4.6
BK002056,2023-11-06,2023-12-21,2024-01-02,12,2,0,Executive,OTA,CH,473.72,0,0,0,4.1
BK002057,2022-09-21,2022-10-22,2022-10-31,9,2,2,Standard,OTA,BE,122.85,3,0,0,4.5
BK002058,2022-07-18,2022-08-18,2022-08-29,11,3,0,Executive,Corporate,IT,485.27,0,1,0,0
BK002059,2022-05-12,2022-10-12,2022-10-13,1,3,0,Deluxe,OTA,UK,204.35,0,0,0,5
BK002060,2023-09-19,2023-11-29,2023-12-11,12,3,0,Executive,OTA,UK,390.5,0,0,0,4.4
BK002061,2022-05-14,2022-05-22,2022-06-02,11,3,0,Standard,Corporate,CA,126.34,4,0,0,3.8
BK002062,2024-04-06,2024-09-10,2024-09-18,8,1,0,Executive,Direct,FR,479.91,3,0,2,4.6
BK002063,2022-04-08,2022-06-30,2022-07-05,5,1,2,Standard,Corporate,IT,166.96,0,0,0,3.3
BK002064,2025-06-29,2025-08-12,2025-08-19,7,1,0,Suite,Direct,CH,443.08,0,0,0,4.8
BK002065,2023-12-14,2024-05-07,2024-05-17,10,2,0,Executive,Corporate,ES,370.96,0,0,4,4.2
BK002066,2025-01-02,2025-05-09,2025-05-14,5,1,0,Deluxe,OTA,US,159.87,3,0,5,4.9
BK002067,2023-05-05,2023-07-14,2023-07-24,10,1,0,Standard,Corporate,UK,155.27,0,0,1,3.7
BK002068,2024-11-25,2025-01-31,2025-02-11,11,1,1,Executive,Direct,UK,459.94,0,0,0,4.1
BK002069,2025-01-01,2025-01-28,2025-02-08,11,3,1,Suite,Direct,ES,317.82,0,0,7,4.1
BK002070,2022-04-14,2022-04-23,2022-05-06,13,1,0,Deluxe,Corporate,UK,181.5,2,0,0,4.6
BK002071,2024-02-03,2024-03-08,2024-03-19,11,1,0,Deluxe,Travel_Agent,UK,172.53,2,0,0,3.5
BK002072,2023-08-30,2023-12-25,2024-01-06,12,1,2,Deluxe,Corporate,US,226.95,0,0,5,4.1
BK002073,2022-01-13,2022-03-12,2022-03-20,8,2,0,Deluxe,Direct,FR,166.14,1,0,0,3.8
BK002074,2025-09-13,2025-11-16,2025-11-25,9,2,0,Deluxe,Corporate,DE,183.55,4,0,0,4.9
BK002075,2022-02-23,2022-06-24,2022-07-07,13,2,0,Standard,OTA,NL,167.2,0,0,0,4.1
BK002076,2024-05-03,2024-08-20,2024-08-29,9,3,0,Executive,Direct,BE,495.4,4,0,0,4
BK002077,2023-04-01,2023-08-22,2023-08-29,7,3,0,Deluxe,Corporate,CA,276.12,0,0,0,4.6
BK002078,2024-05-23,2024-09-07,2024-09-19,12,1,0,Deluxe,Direct,DE,236.09,0,0,4,4.6
BK002079,2025-06-04,2025-07-18,2025-07-28,10,3,0,Deluxe,OTA,DE,221.22,4,0,0,3.6
BK002080,2022-09-04,2022-12-10,2022-12-20,10,3,0,Suite,Direct,NL,363.33,0,1,0,0
BK002081,2024-05-05,2024-05-16,2024-05-20,4,3,1,Suite,Travel_Agent,ES,275.63,2,0,0,4.4
BK002082,2022-06-11,2022-10-03,2022-10-16,13,2,0,Deluxe,Travel_Agent,BE,171.58,3,0,0,4.3
BK002083,2022-10-11,2023-01-26,2023-02-03,8,3,0,Suite,Direct,CA,351.41,0,0,5,4
BK002084,2022-08-21,2022-09-10,2022-09-23,13,2,2,Deluxe,OTA,CH,263.33,4,0,0,3.9
BK002085,2023-12-12,2024-01-20,2024-01-29,9,2,0,Executive,OTA,US,505.69,0,0,0,4.2
BK002086,2023-09-17,2023-10-27,2023-11-03,7,3,0,Standard,Corporate,FR,136.91,0,0,0,3.4
BK002087,2024-05-02,2024-09-18,2024-09-22,4,2,0,Suite,Direct,FR,352.1,1,0,0,5
BK002088,2022-09-28,2022-12-06,2022-12-07,1,1,0,Deluxe,Direct,UK,209.28,2,0,0,4.7
BK002089,2023-12-24,2024-01-13,2024-01-20,7,2,1,Executive,OTA,NL,534.58,0,0,5,5
BK002090,2022-11-15,2023-04-09,2023-04-15,6,3,2,Suite,Travel_Agent,ES,308.28,2,0,0,4.2
BK002091,2023-04-04,2023-04-29,2023-05-01,2,3,0,Executive,Corporate,NL,350.99,0,0,7,4.9
BK002092,2022-06-12,2022-08-28,2022-09-08,11,3,0,Deluxe,Corporate,IT,272.66,0,0,0,3.5
BK002093,2025-07-16,2025-12-22,2025-12-24,2,3,0,Standard,Corporate,DE,143.16,0,1,0,0
BK002094,2025-06-29,2025-12-15,2025-12-16,1,2,2,Standard,OTA,DE,165.88,2,0,0,5
BK002095,2024-01-23,2024-03-24,2024-04-01,8,3,0,Standard,OTA,CH,102.04,0,0,0,3.3
BK002096,2024-01-10,2024-01-20,2024-01-23,3,2,0,Standard,OTA,DE,175.63,0,0,0,3.8
BK002097,2023-08-07,2023-08-16,2023-08-25,9,1,0,Deluxe,Direct,NL,232.01,1,1,0,0
BK002098,2023-11-07,2024-03-10,2024-03-14,4,1,1,Standard,OTA,DE,135.81,1,0,1,3.2
BK002099,2025-07-03,2025-12-02,2025-12-12,10,2,0,Deluxe,Corporate,CA,222.74,0,0,0,4.1
BK002100,2023-02-02,2023-03-13,2023-03-25,12,1,0,Standard,Corporate,US,134.26,3,0,2,3.7
BK002101,2025-06-30,2025-07-09,2025-07-11,2,2,0,Standard,Travel_Agent,NL,167.47,0,0,0,5
BK002102,2024-10-14,2024-12-15,2024-12-24,9,2,1,Deluxe,Direct,US,263.5,3,0,0,3.6
BK002103,2025-06-02,2025-08-17,2025-08-18,1,2,0,Deluxe,OTA,BE,233.42,0,1,4,0
BK002104,2025-10-02,2025-10-28,2025-11-01,4,2,0,Standard,Corporate,UK,105.16,0,0,1,3.2
BK002105,2023-08-28,2023-11-28,2023-12-03,5,3,0,Deluxe,Corporate,CH,169.11,0,1,0,0
BK002106,2022-07-29,2022-08-19,2022-08-22,3,3,0,Executive,Direct,DE,509.08,4,0,0,5
BK002107,2022-12-15,2023-04-03,2023-04-07,4,2,0,Executive,OTA,US,434.17,0,1,0,0
BK002108,2023-11-11,2024-03-18,2024-03-26,8,1,0,Deluxe,Travel_Agent,CA,161.84,0,0,0,4.3
BK002109,2024-09-07,2025-02-17,2025-02-28,11,3,1,Suite,Direct,BE,238.61,2,1,1,0
BK002110,2025-04-04,2025-06-16,2025-06-20,4,3,0,Deluxe,Corporate,FR,235.07,0,0,0,3.3
BK002111,2025-05-21,2025-07-16,2025-07-21,5,2,0,Deluxe,Travel_Agent,CA,261.94,0,0,0,4.5
BK002112,2024-03-17,2024-06-12,2024-06-20,8,2,0,Deluxe,Corporate,UK,251.27,0,0,0,4.5
BK002113,2025-09-01,2026-01-09,2026-01-14,5,2,0,Standard,Travel_Agent,CH,145.61,0,0,6,4.8
BK002114,2023-01-31,2023-06-25,2023-07-01,6,1,0,Deluxe,Direct,FR,238.63,4,0,3,5
BK002115,2023-04-16,2023-06-19,2023-06-20,1,1,0,Standard,Travel_Agent,DE,169.73,0,0,0,4.4
BK002116,2024-01-10,2024-02-02,2024-02-13,11,3,0,Standard,Corporate,BE,108.99,0,0,0,3.7
BK002117,2024-03-11,2024-07-11,2024-07-21,10,3,2,Standard,Travel_Agent,CH,149.53,4,0,0,4.8
BK002118,2024-11-11,2025-01-06,2025-01-07,1,2,0,Suite,Travel_Agent,DE,337.17,0,0,4,4.8
BK002119,2024-09-04,2025-01-20,2025-01-28,8,1,0,Suite,Corporate,BE,404.45,0,0,0,4.4
BK002120,2023-05-20,2023-08-09,2023-08-15,6,3,0,Deluxe,Corporate,FR,250.28,3,0,3,3.7
BK002121,2022-01-06,2022-02-14,2022-02-19,5,2,0,Executive,Direct,NL,391.19,0,0,0,5
BK002122,2024-10-17,2024-10-19,2024-10-26,7,2,0,Deluxe,Direct,ES,163.93,0,0,0,3.4
BK002123,2025-05-16,2025-10-31,2025-11-12,12,1,2,Deluxe,Corporate,IT,194.16,3,0,7,4.5
BK002124,2022-11-01,2022-12-04,2022-12-09,5,2,2,Deluxe,OTA,BE,268.06,0,0,6,3.8
BK002125,2025-06-13,2025-08-26,2025-09-04,9,1,0,Deluxe,Corporate,UK,227.37,0,0,0,4.3
BK002126,2025-02-15,2025-04-20,2025-04-25,5,3,0,Standard,OTA,DE,122.49,0,0,0,4.6
BK002127,2024-12-12,2025-06-05,2025-06-06,1,3,2,Deluxe,Corporate,DE,242.42,3,0,0,3.3
BK002128,2025-07-16,2025-11-11,2025-11-13,2,1,0,Standard,Travel_Agent,ES,102.71,0,0,0,4.7
BK002129,2023-05-31,2023-06-08,2023-06-20,12,1,2,Executive,OTA,FR,549.44,0,0,6,4.7
BK002130,2025-07-24,2026-01-02,2026-01-04,2,2,0,Deluxe,Corporate,CA,255.35,0,0,6,3.8
BK002131,2024-06-04,2024-10-23,2024-11-03,11,3,0,Deluxe,OTA,CA,161.27,0,0,0,4.6
BK002132,2022-06-02,2022-10-20,2022-10-26,6,2,1,Suite,Corporate,UK,256.68,0,0,0,4.9
BK002133,2024-01-12,2024-06-26,2024-07-03,7,1,0,Suite,Travel_Agent,ES,391.16,3,0,0,4.5
BK002134,2025-03-10,2025-05-23,2025-06-02,10,1,0,Deluxe,Corporate,IT,170.03,3,0,0,3.4
BK002135,2022-09-06,2023-02-08,2023-02-18,10,1,0,Standard,Travel_Agent,FR,111.18,0,0,0,4.5
BK002136,2025-02-07,2025-02-10,2025-02-22,12,1,0,Executive,OTA,NL,353.09,0,1,0,0
BK002137,2022-04-08,2022-07-31,2022-08-01,1,2,0,Deluxe,Travel_Agent,IT,244.55,4,0,0,4.9
BK002138,2023-02-17,2023-08-14,2023-08-23,9,3,1,Suite,OTA,CH,405.82,4,0,0,4.6
BK002139,2023-04-30,2023-08-18,2023-08-31,13,1,0,Executive,Direct,CA,557.25,1,0,0,3.8
BK002140,2024-06-08,2024-06-11,2024-06-15,4,1,0,Executive,OTA,CA,596.18,4,0,0,4.2
BK002141,2023-10-20,2024-02-25,2024-03-09,13,2,0,Executive,Direct,FR,337.4,0,0,0,5
BK002142,2024-12-30,2025-01-11,2025-01-15,4,3,2,Suite,Travel_Agent,CA,343.03,0,0,0,4.9
BK002143,2024-06-06,2024-06-08,2024-06-13,5,1,0,Standard,Corporate,UK,192.1,0,0,0,4.6
BK002144,2025-06-11,2025-09-15,2025-09-18,3,2,0,Deluxe,Direct,CA,280.9,0,0,0,3.6
BK002145,2023-07-20,2023-07-25,2023-07-31,6,2,0,Executive,Travel_Agent,US,503.03,0,0,0,4.7
BK002146,2025-10-28,2025-12-28,2026-01-03,6,2,0,Executive,OTA,ES,452.7,3,0,5,4.6
BK002147,2025-11-15,2025-11-30,2025-12-13,13,3,0,Deluxe,OTA,DE,251.65,0,0,0,3.2
BK002148,2025-09-19,2025-11-25,2025-12-04,9,1,0,Executive,Travel_Agent,UK,355.8,0,0,4,4.2
BK002149,2022-08-07,2022-11-03,2022-11-06,3,1,0,Deluxe,Direct,IT,181.16,0,0,0,4.3
BK002150,2024-12-09,2025-03-04,2025-03-14,10,1,0,Executive,OTA,UK,436.86,0,0,2,4.5
BK002151,2024-09-28,2025-03-21,2025-04-03,13,1,0,Executive,OTA,US,349.13,0,0,0,3.8
BK002152,2023-01-07,2023-04-15,2023-04-23,8,1,0,Standard,Travel_Agent,DE,119.6,0,1,0,0
BK002153,2024-04-06,2024-05-07,2024-05-13,6,1,0,Deluxe,OTA,FR,166.02,0,0,4,4.7
BK002154,2024-03-22,2024-03-28,2024-04-01,4,2,0,Standard,Corporate,US,122.95,0,0,0,4.2
BK002155,2022-09-07,2023-02-18,2023-02-23,5,1,0,Standard,OTA,FR,123.41,0,0,0,3.6
BK002156,2025-02-20,2025-05-07,2025-05-09,2,2,0,Deluxe,OTA,UK,194.88,0,0,2,3.9
BK002157,2025-05-05,2025-10-16,2025-10-29,13,1,0,Executive,Corporate,IT,390.57,3,0,5,4.2
BK002158,2022-02-04,2022-05-13,2022-05-19,6,1,0,Deluxe,OTA,CH,198.02,0,0,6,4.7
BK002159,2025-06-07,2025-10-02,2025-10-11,9,3,0,Deluxe,Corporate,CA,189.54,0,1,5,0
BK002160,2023-08-28,2023-12-24,2024-01-02,9,3,0,Deluxe,Travel_Agent,CA,205.24,0,0,0,3.4
BK002161,2024-07-16,2024-10-24,2024-10-27,3,2,0,Deluxe,OTA,CA,172.64,2,0,0,3.5
BK002162,2024-09-09,2024-12-15,2024-12-24,9,3,0,Standard,Direct,NL,144.77,0,0,0,3.6
BK002163,2025-09-10,2026-03-08,2026-03-15,7,3,0,Suite,Corporate,CH,310.11,2,0,0,4.3
BK002164,2023-02-05,2023-05-02,2023-05-13,11,1,0,Standard,Corporate,CH,108.03,0,0,0,4.2
BK002165,2023-05-27,2023-07-05,2023-07-12,7,3,1,Deluxe,Direct,CA,235.68,1,1,0,0
BK002166,2023-07-04,2023-09-18,2023-09-24,6,2,0,Suite,OTA,CA,388.11,0,0,0,4.6
BK002167,2023-03-11,2023-07-20,2023-07-30,10,3,0,Suite,Direct,CA,429.38,0,0,0,5
BK002168,2022-06-30,2022-08-19,2022-08-28,9,1,0,Deluxe,Corporate,CH,242.74,0,0,0,3.5
BK002169,2024-12-03,2025-04-01,2025-04-07,6,3,0,Executive,Corporate,DE,419.3,4,0,0,5
BK002170,2022-06-08,2022-10-10,2022-10-23,13,2,0,Standard,Corporate,UK,118.35,4,0,0,3.5
BK002171,2022-06-11,2022-11-21,2022-12-03,12,2,1,Suite,Corporate,IT,259.43,2,0,7,4.2
BK002172,2025-01-17,2025-02-22,2025-02-24,2,2,0,Executive,Corporate,IT,402.52,0,0,0,4.4
BK002173,2023-12-08,2023-12-15,2023-12-17,2,2,0,Deluxe,Travel_Agent,UK,253.46,0,0,2,3.8
BK002174,2024-09-02,2024-09-07,2024-09-13,6,1,2,Deluxe,Direct,FR,255.62,0,0,7,3.8
BK002175,2022-01-25,2022-04-07,2022-04-08,1,1,0,Deluxe,Direct,ES,205.69,0,0,2,3.7
BK002176,2023-12-01,2024-04-29,2024-05-03,4,3,0,Deluxe,OTA,UK,196.23,0,0,0,3.7
BK002177,2022-11-18,2022-12-19,2022-12-25,6,1,0,Standard,Corporate,BE,152.7,2,0,0,3.9
BK002178,2025-07-22,2025-08-22,2025-08-30,8,3,0,Standard,Travel_Agent,BE,180.7,1,0,7,4.7
BK002179,2025-07-05,2025-07-08,2025-07-13,5,2,0,Suite,Travel_Agent,US,421.3,0,0,1,4.4
BK002180,2025-11-15,2026-02-26,2026-02-27,1,2,0,Standard,Direct,NL,105.41,0,0,0,3.8
BK002181,2023-02-15,2023-08-03,2023-08-12,9,3,0,Standard,Direct,ES,173.45,0,0,0,4
BK002182,2024-05-11,2024-08-23,2024-09-04,12,1,0,Standard,OTA,DE,144.06,2,0,0,3.8
BK002183,2024-03-08,2024-08-26,2024-09-01,6,3,1,Suite,Direct,CH,405.56,0,0,7,4.7
BK002184,2022-05-13,2022-09-07,2022-09-14,7,1,0,Deluxe,OTA,US,252.18,2,0,0,4
BK002185,2024-04-09,2024-05-24,2024-05-29,5,3,0,Suite,OTA,US,316.69,3,0,4,3.8
BK002186,2024-06-07,2024-07-26,2024-08-03,8,2,0,Executive,Direct,ES,532.02,0,0,1,3.8
BK002187,2024-06-05,2024-06-22,2024-06-26,4,2,1,Standard,Travel_Agent,ES,189.16,0,1,0,0
BK002188,2025-01-28,2025-07-26,2025-08-02,7,1,2,Standard,Direct,BE,149.05,3,0,2,4.6
BK002189,2024-01-30,2024-06-01,2024-06-07,6,1,0,Executive,Travel_Agent,CA,509.34,1,0,0,4.8
BK002190,2024-03-27,2024-06-11,2024-06-13,2,2,0,Executive,OTA,NL,539.67,1,0,4,5
BK002191,2024-10-30,2024-11-15,2024-11-21,6,1,0,Suite,Direct,IT,274.34,4,0,0,4.9
BK002192,2022-08-24,2022-09-14,2022-09-24,10,2,1,Suite,Corporate,CA,358.87,0,0,0,4.4
BK002193,2023-11-30,2024-05-15,2024-05-23,8,2,0,Executive,OTA,UK,374.02,4,0,7,4.1
BK002194,2023-01-22,2023-02-08,2023-02-11,3,3,0,Deluxe,Corporate,IT,190.25,0,0,5,4.9
BK002195,2022-02-28,2022-05-12,2022-05-21,9,2,0,Standard,OTA,IT,125.56,0,0,0,3.4
BK002196,2023-02-17,2023-02-27,2023-03-06,7,3,0,Executive,Direct,FR,350.75,0,0,0,5
BK002197,2023-11-12,2024-01-17,2024-01-26,9,1,0,Deluxe,OTA,NL,242.51,2,0,0,4.8
BK002198,2023-03-21,2023-09-04,2023-09-11,7,1,0,Executive,Travel_Agent,IT,520.39,4,0,0,4.2
BK002199,2024-12-07,2025-01-19,2025-01-23,4,2,1,Deluxe,Direct,FR,219.6,4,0,7,5
BK002200,2022-02-01,2022-07-26,2022-07-28,2,1,0,Standard,Corporate,UK,167.03,0,0,5,4.2
BK002201,2024-03-10,2024-06-27,2024-07-10,13,1,0,Deluxe,Direct,NL,265.09,0,0,0,3.5
BK002202,2023-05-30,2023-06-02,2023-06-09,7,2,0,Executive,Corporate,UK,535,1,1,0,0
BK002203,2022-07-09,2023-01-05,2023-01-14,9,1,0,Suite,OTA,CH,399.57,0,1,4,0
BK002204,2022-03-11,2022-08-05,2022-08-11,6,2,0,Executive,Corporate,BE,480.29,0,0,0,3.8
BK002205,2023-08-21,2023-09-02,2023-09-11,9,3,0,Standard,Direct,CA,179.42,0,0,0,3.6
BK002206,2025-04-06,2025-08-16,2025-08-22,6,1,0,Standard,Travel_Agent,NL,167.24,1,0,0,4.8
BK002207,2023-01-20,2023-07-06,2023-07-07,1,3,0,Deluxe,Direct,NL,223.54,0,0,0,3.5
BK002208,2022-08-10,2023-01-03,2023-01-07,4,2,0,Deluxe,Direct,NL,210.25,2,1,0,0
BK002209,2022-09-02,2022-12-03,2022-12-10,7,1,0,Executive,Direct,BE,432.6,0,0,0,3.9
BK002210,2025-08-17,2025-08-30,2025-09-11,12,2,0,Suite,Corporate,NL,370.1,0,1,0,0
BK002211,2023-04-02,2023-04-08,2023-04-19,11,1,0,Suite,Direct,CH,256.95,1,0,2,4.9
BK002212,2023-05-02,2023-06-03,2023-06-10,7,3,2,Suite,OTA,ES,445.51,1,0,0,4.5
BK002213,2025-10-16,2026-01-01,2026-01-06,5,2,0,Executive,Travel_Agent,FR,440.77,3,0,0,5
BK002214,2022-08-31,2023-01-27,2023-01-31,4,1,1,Suite,OTA,ES,385.34,0,0,2,4.4
BK002215,2024-02-13,2024-07-03,2024-07-05,2,1,1,Suite,OTA,BE,366.98,0,0,0,4.2
BK002216,2023-11-28,2024-02-14,2024-02-27,13,2,0,Executive,OTA,BE,328.67,4,0,7,4.6
BK002217,2024-01-10,2024-05-25,2024-06-02,8,3,0,Deluxe,OTA,IT,170.81,0,0,0,3.6
BK002218,2024-12-20,2025-06-16,2025-06-27,11,1,0,Executive,Travel_Agent,DE,580.91,4,0,0,4
BK002219,2023-01-25,2023-04-24,2023-04-30,6,3,0,Deluxe,Direct,CH,194.91,3,0,0,5
BK002220,2022-06-18,2022-09-27,2022-10-06,9,3,1,Standard,Corporate,DE,176.9,0,1,3,0
BK002221,2023-12-03,2024-01-14,2024-01-16,2,1,1,Standard,Direct,NL,175.5,0,0,0,4.5
BK002222,2022-03-16,2022-07-26,2022-08-02,7,1,0,Executive,OTA,DE,507.3,4,0,0,4.8
BK002223,2024-06-13,2024-07-01,2024-07-03,2,1,0,Standard,Direct,US,157.4,0,0,0,4.7
BK002224,2023-02-16,2023-05-22,2023-06-03,12,1,0,Suite,Travel_Agent,ES,284.49,4,0,0,5
BK002225,2025-10-11,2026-01-02,2026-01-09,7,3,0,Standard,OTA,UK,176.48,0,0,7,3.5
BK002226,2022-01-02,2022-06-14,2022-06-18,4,3,0,Suite,Travel_Agent,CH,374.24,0,0,0,4.9
BK002227,2024-06-15,2024-09-30,2024-10-08,8,1,0,Suite,Direct,NL,287.11,0,0,0,4
BK002228,2025-07-17,2025-11-15,2025-11-22,7,1,0,Deluxe,Direct,FR,188.62,0,0,0,5
BK002229,2023-11-12,2023-12-05,2023-12-13,8,2,0,Executive,Travel_Agent,BE,552.52,0,1,6,0
BK002230,2024-10-18,2025-02-07,2025-02-10,3,2,0,Standard,OTA,IT,135.96,4,1,1,0
BK002231,2025-02-03,2025-05-04,2025-05-15,11,2,0,Suite,OTA,IT,264.48,3,0,0,3.5
BK002232,2023-01-01,2023-03-16,2023-03-18,2,3,0,Standard,OTA,ES,122.42,2,0,0,4.3
BK002233,2022-06-14,2022-11-24,2022-12-05,11,3,0,Standard,Travel_Agent,DE,117.34,3,1,0,0
BK002234,2024-06-19,2024-11-20,2024-12-01,11,2,0,Standard,Travel_Agent,US,127.81,0,1,0,0
BK002235,2022-11-09,2023-03-11,2023-03-12,1,2,0,Deluxe,Corporate,NL,193.32,0,0,0,4.5
BK002236,2022-07-20,2022-10-24,2022-10-25,1,3,0,Executive,Corporate,CA,351.92,0,1,5,0
BK002237,2022-09-06,2023-01-10,2023-01-12,2,2,0,Deluxe,Corporate,FR,243.08,0,0,0,4.1
BK002238,2025-06-14,2025-06-30,2025-07-03,3,3,0,Executive,Travel_Agent,CH,576.12,3,0,0,3.8
BK002239,2025-01-29,2025-07-03,2025-07-15,12,3,0,Executive,OTA,UK,539.01,2,0,0,4.6
BK002240,2023-12-17,2024-01-03,2024-01-13,10,2,2,Deluxe,OTA,UK,238.9,0,0,0,3.3
BK002241,2023-05-16,2023-09-12,2023-09-24,12,3,0,Suite,Direct,NL,401.29,0,0,0,5
BK002242,2025-04-05,2025-09-06,2025-09-08,2,3,0,Standard,Direct,FR,150.73,0,0,0,5
BK002243,2024-04-30,2024-10-15,2024-10-17,2,3,0,Suite,Direct,DE,249.17,0,0,7,5
BK002244,2023-03-15,2023-05-17,2023-05-24,7,2,0,Suite,Travel_Agent,BE,320.02,0,0,0,4.5
BK002245,2022-12-20,2023-06-04,2023-06-08,4,1,0,Suite,Travel_Agent,FR,446.4,2,0,0,4
BK002246,2025-11-17,2026-04-01,2026-04-05,4,3,0,Executive,Direct,FR,360.65,3,0,0,3.7
BK002247,2022-08-14,2022-12-10,2022-12-21,11,3,0,Suite,Corporate,CA,367.47,3,0,0,3.7
BK002248,2022-01-19,2022-07-15,2022-07-28,13,2,0,Deluxe,Travel_Agent,FR,229.42,1,1,0,0
BK002249,2022-04-19,2022-07-23,2022-07-31,8,1,0,Executive,OTA,CH,540.77,4,0,0,4
BK002250,2024-09-16,2024-11-06,2024-11-13,7,2,0,Standard,OTA,BE,111.09,0,0,0,3.7
BK002251,2023-12-07,2024-02-17,2024-02-19,2,3,0,Suite,Corporate,NL,288.91,2,0,0,5
BK002252,2022-04-30,2022-07-19,2022-08-01,13,2,0,Suite,Corporate,CH,377.47,0,1,0,0
BK002253,2025-07-08,2025-11-12,2025-11-13,1,3,1,Executive,Direct,ES,349.97,1,0,0,3.7
BK002254,2023-08-18,2023-10-28,2023-10-31,3,1,0,Executive,Travel_Agent,CA,350.59,0,0,0,4.6
BK002255,2023-06-23,2023-09-02,2023-09-07,5,3,0,Executive,Corporate,CA,577.12,3,0,0,4
BK002256,2022-09-15,2022-12-15,2022-12-21,6,1,0,Executive,Corporate,ES,422.55,4,0,0,4.8
BK002257,2024-08-19,2024-10-13,2024-10-16,3,3,0,Standard,OTA,IT,106.47,0,0,0,4.9
BK002258,2025-06-25,2025-11-05,2025-11-07,2,3,0,Executive,Travel_Agent,CA,328.1,0,0,0,4.7
